Country Name,Country Code,Series Name,Series Code,1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Djibouti,DJI,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,213.071998607921,305.967966403468,300.398686676008,320.939002998625,222.837983303664,264.020253506591,340.194014640123,342.702357693776,..
Djibouti,DJI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,41.4117181522094,43.3575143443648,39.8310714770187,39.4165644977669,44.2090440197412,44.8900350580781,44.7340037637269,50.8536067913206,62.6239115287372,155.818416964649,243.9023212284,244.554019492889,263.333940411955,178.829827343204,231.553593881649,222.219290199081,205.781071340098,..
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,331759259.259259,333470370.37037,340203703.703704,333196296.296296,343311111.111111,367200000,364255555.555556,390251851.851852,421374074.074074,576229629.62963,521551851.851852,554770370.37037,611537037.037037,504214814.814815,555266666.666667,607159259.259259,653992592.592593,..
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,4817.18105502046,4867.39896323759,4981.89584851956,4873.64220013013,5009.57393166758,5348.94900144212,5299.49596350504,5671.77065738238,6120.44205374343,8278.44768597003,7614.34028048137,8137.56520624242,9009.09011545429,7461.77933220095,8262.65091316727,9085.67412772363,9832.99643050057,..
Dominica,DMA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.17947787394175,0.856946805358483,1.3038940346596,0.170055330197681,1.45336800437251,2.39410982050298,1.68190079877553,2.2023913263167,3.63222129317821,0.141816225732312,0.296252889279487,0.98919111918989,1.50462353858141,-0.727116412668203,1.4831944499819,7.7806152516404,4.22769324983409,..
Dominica,DMA,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-35774074.0740741,-66489524.2471419,-43852852.38814,-33211083.3613349,-22575100.1620296,-33354494.0301226,-62989897.2582085,-29111991.8272397,-76516241.4409115,-51790962.1357644,-57518337.0548582,-258814062.518553,-233190596.666667,-186374562.592593,-186100949.62963,-163745902.962963,-223632291.851852,..
Dominica,DMA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,19.1775491610356,19.4408065324204,15.2067719916186,16.8279848599976,32.7042219670468,..,..,..,..,..,..
Dominica,DMA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,134177325.7,183329449.5,232891070.6,248883164.5,307393729.2,324952433,294216801.6,272826815,265526478.1,536051362.9,521050824.9,505427809,460210461.4,480930079.6,509985025.6,598841701.7,598135919.1,..
Dominica,DMA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,..,..,..,..,..,144429629.62963,147844444.444444,257177777.777778,213188888.888889,161955555.555556,..,..,..,..,..,..
Dominica,DMA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,..,..,..,..,..,198855555.555556,236337037.037037,329322222.222222,322070370.37037,431429629.62963,..,..,..,..,..,..
Dominica,DMA,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,87.965036823324,91.1734976399961,101.782339859367,102.628196479168,106.96050417924,..,..,..,..,..,..
Dominica,DMA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,58.4761373150991,60.5750969046059,51.4397692014588,47.7196180652046,48.9352061622111,50.6535947712418,56.8282341457463,53.2989142813757,55.2952861449754,40.2617269349925,40.2644529502411,56.2394851389965,55.2705689973655,45.4171502446047,45.0234121743307,47.4340126759103,48.6244039461315,..
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,22136579396.9218,24305780628.6677,25601823687.5742,27137440786.2562,21403167848.1444,22322387382.494,35777560683.9366,37879830084.2627,43965458508.5056,75704647877.6559,79998046305.79,85555390139.118,88941372558.2397,78844656298.1776,94243425938.3647,113537368176.13,121444279313.931,..
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2620.8896817272,2831.45883638033,2935.89367312668,3065.60329524196,2383.26171780393,2451.69161616569,3878.31206735244,4055.14270347371,4649.64558875814,7174.82349574,7499.69286187019,7934.98141208525,8164.22080932117,7162.29175242114,8472.47982000992,10109.5234003521,10717.6276712204,..
Dominican Republic,DOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.47054186846928,7.72413566181616,8.88306848812961,5.22336769759447,27.4497127394395,51.4608598338065,4.19020260472056,7.57280523853074,6.14356655248047,1.61416607245223,3.27955694678546,3.56443426013508,1.81060377042959,3.78103179915517,8.24300347981809,8.81109209279587,4.78561281021135,3.30223338951227
Dominican Republic,DOM,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-429200000,-1026500000,-740800000,-797900000,1036180000,1041480000,-472910000,-1287410000,-2166300000,-814700000.000002,-133099999.999999,-1321500000,-1187900000,-1329200000,-2685300000,-6548900000,-4376300000,..
Dominican Republic,DOM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.1127710844376,27.8926622004107,26.7706440741139,26.9567556785451,19.4091627404806,20.6273486504175,24.7730711459319,26.9268715003108,28.3513909825073,22.9721903649474,22.4718843183819,25.7956709184659,26.0048235067757,25.3830363870659,31.3520926028993,33.2764068366778,31.3371205479558,..
Dominican Republic,DOM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4794696438.9,4617977128,5212380882.2,6574924040.6,7276848800,7818993970.6,7751825568.3,9219827515.2,10747913578.6,28291425524.5,29455812951.6,31864082651.9,35095621459.1,40559732187,43884654717.7,48242944484.2,52256628608.7,..
Dominican Republic,DOM,Exports of goods and services (current US$),NE.EXP.GNFS.CD,7743619441.9376,8628023506.90525,8164580327.96432,8337710063.13632,9022076949.26796,9185099134.12289,10136190144.5863,10691550324.1964,11766045683.7059,18100511576.7814,18945253597.4084,20149518936.5105,20518136086.8569,14425179542.8367,20500491675.1276,25049444739.8488,25671810041.7397,..
Dominican Republic,DOM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,9147200120.2443,10646556076.7145,9887410923.34882,10312030141.0035,9052791964.58972,8974480635.31123,11921949245.922,13463084948.7095,15469338316.7926,20952466316.5369,21233833497.867,24387166196.9332,24851876363.5139,20498001727.8515,29198653713.8029,36523602101.8843,34583172567.916,..
Dominican Republic,DOM,Trade (% of GDP),NE.TRD.GNFS.ZS,76.3027532814337,79.3003930961432,70.5105678080061,68.7232829028777,84.4495031861592,81.3514229381911,61.6535587358027,63.7664826351505,61.9472306770769,51.5859712555968,50.2250854248266,52.0559663874181,51.0111449209557,44.2936565524675,52.7348670680051,54.2315255592457,49.6153321918918,..
Dominican Republic,DOM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,59.5304259240363,62.6023917209774,54.8984329066433,51.6002968382038,61.1965485339853,61.9288598621904,44.7598989251103,49.5883956137488,47.2120630698855,35.9806177871934,34.8371007630257,36.0409787739388,35.3727394744207,34.7607577821776,39.0149229337726,39.3377094409255,34.3820229622049,..
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,3090347267190.7,3377596807804.83,3351041297124.39,3255022098356.48,3621672593945.36,4208355525102.01,4895441112536.1,5597698102028.94,6626614690968.57,10547190614053,11448641742933.2,11610507701898.7,11834959859719.9,11006437195990.5,12811302058068.8,14147623772391.9,14945896099125.4,..
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,1254.85934277196,1345.96096692962,1310.87699433468,1251.00892977928,1368.16133713028,1562.59429997932,1787.409549471,2010.14276000475,2341.11989959369,3262.32001806648,3496.77164846492,3503.21320137921,3527.54327176522,3240.95150218079,3732.86849069467,4076.36749050073,4256.78414448262,..
Early-demographic dividend,EAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.02321078556241,3.89952980284712,3.7508205747202,4.24026660688645,5.45293224327203,4.43526108410782,4.8217005071285,5.68713772607966,6.17781214809388,3.52317317628473,3.60247741348943,3.95721831216162,2.75980873474443,2.95192253170018,4.03843012730298,7.11924444078175,5.88289680163219,..
Early-demographic dividend,EAR,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.9086953858928,21.9919319366382,21.996577031288,22.4800499047256,23.1180905462114,24.8795579433422,25.262412817124,26.5642608383833,28.2121602826155,26.9473928029237,27.3969234182261,27.7070366338661,26.7973258000838,25.7483822012517,27.0116926287374,27.7247663676261,27.87826204073,..
Early-demographic dividend,EAR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,676897238011.843,833061059352.423,787593136422.15,825755045504.947,945579272284.156,1175266640845.42,1448881360344.44,1710122904615.62,1976723467315.7,2391459437396.76,2692525394404.25,3003409521506.06,2939413699460.82,2471822096544.83,3311499857353.39,4051547065913.18,3906879927143.18,..
Early-demographic dividend,EAR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,680258169984.499,783256724625.468,759086968234.667,778042169711.501,868271549451.554,1093617381321.7,1311220089431.4,1554396236987.34,1879962613134.28,2649165883398.98,2970875240598.87,3225403218152.5,3120132443648.13,2623909671778.04,3457620997610.16,4212384058193,4113802203548.2,..
Early-demographic dividend,EAR,Trade (% of GDP),NE.TRD.GNFS.ZS,44.4985068823569,48.794541678443,47.618366078023,49.1213543656378,49.9649911941901,54.1650627545481,56.5671803327348,57.9553544533079,58.2585753561622,49.0153847930255,51.0905581323886,54.9419137217194,52.5088193466536,48.1791524497982,54.7866159012963,60.4822143909917,54.6894666015349,..
Early-demographic dividend,EAR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,36.4939157518961,39.9557024112747,38.042148110136,40.6853671117142,41.3963318759193,44.2981367998809,47.0758796886294,48.4322171516764,47.683867223677,38.2737959321585,39.7261859306135,43.2592376527203,40.8689796206018,37.5552785125542,43.6558739198439,47.8758660547409,42.674191745847,..
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,7745113386044.48,8377973566013.96,7790170401820.93,7913466252859.02,8703213788319.02,9759733268577.71,10413111385434,11037062473786.6,12333826277301.9,22781793863032,24334957894980.2,26494505143186.8,27040135154758.5,27163485040463.8,31155716955057.3,30673443320595.9,30780176881541.3,..
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,3813.61261549267,4086.5181236253,3765.76496640633,3793.34541491271,4138.94393779073,4606.36838279497,4878.31107550326,5131.87299138217,5691.5373348119,9832.13036290931,10428.6321782284,11285.8972298534,11458.795842252,11464.1012855988,13117.3989864275,12889.9061983889,12908.6377076783,..
East Asia & Pacific,EAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.98382427234186,1.59196917460972,3.57755452095074,1.88572000240366,2.28915662650607,3.23751394003321,3.03702332617012,3.93616259929866,3.76400259181595,1.27699094497324,1.8003422246862,2.368549058067,1.70397863236265,0.846905537459305,2.47710241465447,5.40874375479067,4.24579935926737,..
East Asia & Pacific,EAS,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,28.5732473760507,29.0063827334239,28.5618893757206,27.7074450460995,28.5176463351339,29.4144022269322,29.6847606258994,30.0334440572995,30.6073649299094,34.3201308605407,34.9552188535899,35.8102322839873,35.4129599508933,35.3788471459168,36.1729998388632,36.5351349069132,35.497351315971,..
East Asia & Pacific,EAS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1674934020899.45,1981795204021.66,1830842346809.12,1967044428502.79,2299258258280.35,2859301311881.56,3298016879664.13,3840362311647.06,4477776397785.58,6413715650570.3,7102346750181.25,7715725700901.01,7554067969569.57,7239240408616.27,9065757298622.93,9685722657010.44,9286519143191.57,..
East Asia & Pacific,EAS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1484156094250.33,1810732778667.88,1696441493834.14,1785337454097.27,2084607224001.8,2610908326466.09,2991716593001.66,3427352653079.37,3911515876914.69,5815442040756.53,6513252729278.55,7324961477383.42,7122037900627.6,6539789306140.45,8223163705602.84,8887249519258.78,8570158253349.51,..
East Asia & Pacific,EAS,Trade (% of GDP),NE.TRD.GNFS.ZS,47.0454513236873,52.8427490826691,51.5601473903523,53.1248940645079,58.7002367154118,65.2881434213032,67.7964799556625,70.2659340177146,69.53102073653,52.9622030891093,54.9603209872107,55.9977779433117,53.7528154375748,50.7771764540976,55.9863094031671,61.1159909252213,58.0666970031085,..
East Asia & Pacific,EAS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,35.9411440001789,40.1938028644501,39.6352210474305,41.8258767448154,45.0966875883396,50.1485428529302,53.9879143493596,58.993007297012,60.5862317336485,44.535273900524,46.9133919974268,47.478232281104,45.2445346224171,43.8899430517082,48.5265052012191,52.9800037770839,49.0925414040253,..
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1577918021912.85,1736183129453.76,1847281359888.64,2044577363437.31,2314251832220.05,2683483098763.17,3108469305951.51,3743852184651.42,4733264174584.29,13621109083386.3,14888272499556.8,16648930593614.8,17222812070662.6,17496305186280.5,20849863760041.9,21124945071215.4,21162836277192.4,..
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,876.167057982026,954.465171205624,1006.00155273718,1103.59067285494,1238.62098638657,1424.59971112587,1637.02409948695,1956.03345351952,2453.50441863965,6575.5250881796,7133.00005851308,7925.42476458248,8153.62140587102,8245.71521577714,9795.31938942758,9901.2640992049,9900.61356517593,..
East Asia & Pacific (excluding high income),EAP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.29072851723813,2.15851810619419,4.27267024465105,2.72277227722765,3.70369797528482,4.42677525782239,5.52861156446484,4.86632048837464,4.81676767378834,1.91731090233378,2.91263557371478,3.1983464156241,1.94257500833107,2.40629214387011,2.69891859529198,5.46343652028003,5.88585897042164,..
East Asia & Pacific (excluding high income),EAP,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.1032696434144,30.2652200353753,32.1908760931052,32.5672244581603,35.4281663120471,37.287077099026,36.5602786717155,35.9779015023055,36.6170192466384,40.3045890933448,40.7371678714313,41.6214069177584,40.9134532901888,40.8544797375158,41.1757613773193,41.0555019910644,39.9151804628488,..
East Asia & Pacific (excluding high income),EAP,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,494756268614.7,456151253751.7,469868642974.8,466232160739.9,495243236209,540364366281.2,581275897756,619965929098.6,690598615607.6,2111583356604.5,2488752160406.3,2798013797684.4,2992481530745.4,3264784198141,3697308523957.8,3415088632734.4,3393113481683,..
East Asia & Pacific (excluding high income),EAP,Exports of goods and services (current US$),NE.EXP.GNFS.CD,471855805781.099,577851800858.77,573235162542.802,650862491617.635,802697517234.755,1030363043252.22,1261903969750.44,1560335738132.96,1913170312656.4,3186254392101.39,3544681031803.91,3882635688602.49,3860702044822.18,3830291311891.96,4900095638835.07,5272804988985.94,5008551142783.85,..
East Asia & Pacific (excluding high income),EAP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,397486992207.814,504919774524.532,513384624412.029,584039689693.626,728260463966.036,947181435078.571,1102797247534.26,1291806827482.81,1538873695925.97,2876485560963.72,3273095856384.74,3776309170972.57,3694298282160.03,3426638993727.38,4434725225623.38,4688183642732.31,4600827737149.4,..
East Asia & Pacific (excluding high income),EAP,Trade (% of GDP),NE.TRD.GNFS.ZS,44.5666066227947,51.1006451036976,49.7965527602562,52.380195163602,59.6660414692504,67.3550223286126,69.8064433949943,71.0982691942937,68.729269311951,44.0820169731461,45.3580557152151,45.6515468122034,43.2780521358426,41.183190084472,45.3150442539075,47.5529836003924,45.5249307665097,..
East Asia & Pacific (excluding high income),EAP,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,51.3930725517638,58.5105667299912,54.6158245070983,56.5334942000084,62.4575077059198,69.7000234612324,72.6265582200305,72.5114095633876,68.9621035204975,39.0461359660223,40.3678242644725,40.4892253552251,38.7371057485599,37.9903576366357,40.8038350773606,43.2368268493731,40.7020928470478,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1576109259752.64,1734180675232.75,1845145076680.61,2042195088611.13,2311526769335.92,2680312289369.41,3104789276032.83,3739376506124.04,4727547568154.6,13604410103345.8,14869982084029,16628455562440.2,17201604143343.6,17474730731538.4,20824108313726.3,21098845523342.9,21136712800814.7,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,886.717803696453,965.915605536413,1018.02508088273,1116.71958026231,1253.30203271346,1441.45426844398,1656.34064911147,1979.02205350002,2482.21510804632,6649.86735991736,7213.3607178978,8014.49766251885,8245.10161071216,8338.13776036985,9905.15440355218,10012.4494743706,10011.9941315998,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.29072851723813,2.15851810619419,4.27267024465105,2.3431699096098,3.23464817293927,4.53421374129692,4.54036919634535,4.63747436011765,4.81023704342912,1.75711158908291,2.88291164981212,2.91740921289151,1.93321335810515,2.3931623931624,2.6124818577648,5.51812928576938,5.93194206291786,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.1032497996712,30.2654142804199,32.1911820034812,32.5678182732664,35.4292502183045,37.2883705146834,36.5616299655245,35.9786811344689,36.6175620318954,40.3045085847443,40.7371719758614,41.6212993004173,40.9134864601605,40.8546422327091,41.1758084329868,41.055605166604,39.9152375549212,..
East Asia & Pacific (IDA & IBRD countries),TEA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,471274631856.552,577140074109.205,572529122000.285,650060839282.41,801708853196.716,1029093968831.14,1260349711704.83,1558386793363.06,1910751416577.82,3182207457450.96,3540134717908.44,3877631237068.34,3855717141131.98,3825279136926.27,4893605200817.02,5265864811314.91,5001944487359.22,..
East Asia & Pacific (IDA & IBRD countries),TEA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,396793976402.485,504039450410.716,512489541891.33,583021420558.203,726990746914.111,945530030836.692,1100874528206.09,1289525262576.14,1536107545539.06,2871250321877.31,3267086916834.35,3769332220206.19,3687488526779.39,3420341041251.56,4426459906840.4,4679477578428.41,4592264941411.71,..
East Asia & Pacific (IDA & IBRD countries),TEA,Trade (% of GDP),NE.TRD.GNFS.ZS,44.5666066227947,51.1006451036976,49.7965527602562,52.380195163602,59.6660414692504,67.3550223286126,69.8084077067283,71.1002069683526,68.7309943441465,44.0851768694952,45.3608853025048,45.6541039361487,43.2808211646294,41.1856283626566,45.316513303507,47.5551196301423,45.5259732357451,..
East Asia & Pacific (IDA & IBRD countries),TEA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,51.3941442133042,58.5135374386944,54.617446128383,56.5347206021431,62.4574845927468,69.6999124660249,72.6258898307584,72.5111036308391,68.9618592626862,39.0466911806311,40.3684077497795,40.4896231927146,38.7380208524247,37.9908228744166,40.8043209917376,43.2375932128944,40.7029658825114,..
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,19645272636.3182,17539454727.3637,23127055000,27054197000,30965208000,35194947000,40278849000,45690762000,49848725000,97671433000,104467486000,107478962000,107595829000,95865472000,107435101000,116586079000,118844826000,..
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,1575.30234730971,1382.23421759909,1791.30359685037,2059.1585535974,2315.62215223014,2586.20914663347,2909.02606014388,3243.67010359339,3478.92488770671,5917.63771271481,6233.32244797718,6303.91892523596,6205.05759479761,5463.64509649315,6075.8026572556,6540.99824522101,6609.80408154957,..
Ecuador,ECU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,52.2420051858225,96.0963756926096,37.6767454518094,12.4835980082095,7.92936487461556,2.74323198926704,2.1682770118372,3.29874846258215,2.27618478002121,1.72826463324533,0.417335588666825,-0.224103246005552,0.266012515466155,-0.338872392562139,0.133251386096389,3.46616972213077,2.21568764237058,1.54732515615369
Ecuador,ECU,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,918120000,1112624807.89856,-551175742.395336,-1219024875.34276,-386818498.301526,-479422715.697438,473925450.450204,1739926904.30173,1886488798.71568,900414210.678715,-405776354.218938,-1648661426.85819,-545876092.952973,2004960548.60884,2938677848.73683,2137290896.39675,2345940008.95487,..
Ecuador,ECU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,15.7601582851424,17.1669504072431,18.4913081237538,19.6562625754518,15.7730766736655,16.2503185471483,17.4645010337808,18.118128561743,18.3175597771056,20.2460508591084,22.4803878213361,22.5404391233328,21.0492332374706,17.5849131583058,20.9726418928949,22.2936144889134,21.4485365984717,..
Ecuador,ECU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,19110081292.1,17182982890.6,17813559063.3,19585719133.3,19976582978,20632713680.6,20431754371.7,20394197070.3,21117567758.9,35395057632.2,41170619133.1,44972778938.7,51908820292.2,56397276775.8,58115985989.7,60683764801.2,60563619918.5,..
Ecuador,ECU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,5181939969.98499,6586251125.56278,6384717000,6956829000,8311611000,10241620000,13141840000,16312372000,18684515000,20061020000,22445453000,25304708000,25875328000,22320897000,29012537000,35892886000,34542687000,..
Ecuador,ECU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,4483779889.94497,4885305652.82641,6596149000,7867963000,7901011000,9493787000,11814190000,13771502000,15636624000,19529599000,23120886000,26295241000,25859813000,19849665000,28090507000,35949394000,34206376000,..
Ecuador,ECU,Trade (% of GDP),NE.TRD.GNFS.ZS,49.2012507989376,65.4042953826391,56.128486744205,54.7966439366136,52.3575426975979,56.0745467239942,61.9581507902572,65.8423556166562,68.8505854462677,40.5344917996647,43.6177233172817,48.0093480992122,48.0828499402147,43.9893124398324,53.1511986943634,61.6216623941869,57.8477543481784,..
Ecuador,ECU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,38.014234458594,49.3059797720397,43.416682322933,42.4074682386618,41.7436240053676,45.4014037867425,50.6146538596473,54.3698527067682,56.5992410036566,33.9116556219668,37.4585447571697,41.6872280549193,41.7237363355414,39.9236546814269,48.7633925154499,56.3592159231978,52.1932692299116,..
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,90710704806.8416,99838543960.0763,96684636118.5984,85146067415.7303,80288461538.4615,78782467532.4675,89600665557.4043,107426086956.522,130437828371.278,332441717791.411,248362771739.13,262588632526.73,318678815489.749,383817841547.099,424671765455.704,476747720364.742,396002496996.96,..
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,1268.30949160496,1366.09274372613,1295.1374184163,1116.82884626213,1031.27556291284,991.255689145253,1104.80340733395,1298.97900203124,1547.74170735909,3270.6287768197,2395.10333299491,2484.70315630508,2962.98892023003,3511.11381026379,3827.35415374308,4233.30783744856,3457.45691570455,..
"Egypt, Arab Rep.",EGY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.07949912638332,2.68380535348546,2.26975720475956,2.73723855000334,4.50777636319304,11.270619332052,4.86939696871988,7.64452644526434,9.3189690579923,13.813606214829,29.5066083940039,14.4014657807422,9.15279959324804,5.04493288977539,5.21404940513043,13.8956609775178,33.8847763115546,..
"Egypt, Arab Rep.",EGY,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-1634800000,-971000000,-388400000,622400000,3743300000,3921700000,2102800000,2635400000,411600000,-20493900000,-7939700000,-7698166088.33333,-10221895259.0833,-14235956908.6917,-18610828181.5,-10536555731.2,-12564268977.3833,..
"Egypt, Arab Rep.",EGY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.6189856957087,19.5530726256983,18.2603847226094,17.9994721562418,16.8862275449102,16.9379765093756,17.9758588672238,18.7307754573418,20.8512352309345,15.0402303092936,17.1448890833994,18.7090137585187,20.0536097212294,15.9948639599519,15.171616814996,17.018807778132,12.8753925650879,..
"Egypt, Arab Rep.",EGY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,31121616151.4,29232716500.9,28331673242.3,29671747582,30467606765.2,31403286339,30575696632.4,31028391832.6,34604548133.8,69188517055.2,84587108845.3,99457163486.3,114910260649.9,132538717154,145998330659.9,163092456403.3,168062300503.6,..
"Egypt, Arab Rep.",EGY,Exports of goods and services (current US$),NE.EXP.GNFS.CD,13653789442.6423,16174959635.99,16900269541.779,15595505617.9775,17500000000,22240259740.2597,27188019966.7221,32173913043.4783,39457092819.6147,34392638036.8098,37289402173.913,47225661226.7867,53041002277.9043,47872738615.0967,44850223072.0204,71927051671.7325,75644808538.0457,..
"Egypt, Arab Rep.",EGY,Imports of goods and services (current US$),NE.IMP.GNFS.CD,21144205249.189,22779979451.0495,21590296495.9569,19303370786.5169,19576923076.9231,23311688311.6883,29217970049.9168,33913043478.2609,45429071803.8529,66159509202.454,69089673913.0435,73331457512.6618,78012528473.8041,75433562071.1167,81943913320.5864,104389057750.76,84508256649.1637,..
"Egypt, Arab Rep.",EGY,Trade (% of GDP),NE.TRD.GNFS.ZS,38.3615084525358,39.0179359012055,39.8104265402844,40.9870678279229,46.1796407185629,57.8199052132701,62.9526462395543,61.5185365063947,65.077873254565,30.2465490514505,42.8321343581608,45.9110196733959,41.1240171551108,32.1262555667523,29.8569734808122,36.9831048772713,40.4424382173628,..
"Egypt, Arab Rep.",EGY,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,21.5862064369311,19.8861073213761,18.8251212712573,21.5112694642386,25.3560718562874,32.508501957552,39.4651086350975,40.9844584749879,43.1807250268528,24.4424798848454,35.122413632758,37.9391899189919,31.3767326661901,22.8144683548419,27.2594058321202,30.8234300286898,31.6336389164136,..
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,11284197000,11784927700,12282533600,12664190300,13243892200,13724810900,14698000000,15999890000,17011750000,24191430000,24979190000,26020850000,26881140000,24921190000,29043140000,31988920000,34015620000,..
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,1908.0804545224,1982.87093542615,2058.04459070452,2115.41187355626,2207.83089518069,2285.68907438892,2447.39140845394,2665.61807194853,2830.65693770733,3901.34014965811,4020.12671373919,4183.54620971358,4320.11671534627,3997.19279583709,4642.60743101342,5093.51833879776,5391.06926181338,..
